,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,itp,transfer_taxes,insurance,ibi,community,maintenance,ext_costs,exp_income,group,percentile
77,85000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Caceres Capital,58,/es/comprar/vivienda/caceres-capital/ascensor/177270809/d?from=list,3,1,83,Yes,2,No,No,No,No,No,No,118,6800.0,7522.5,157.5,425.0,45.9,185.0,67.7833333333,0.0,2/3,38.2352941176
78,212500,Piso,"Piso en De la Balanguera, Inca",910 306 509,Inca,Illes Balears Provincia,0,/es/comprar/vivienda/inca/zona-periurbana/177325419/d?from=list,3,2,103,No,1,No,No,No,No,No,No,756,17000.0,18806.25,207.5,1062.5,106.025,312.5,140.7104166667,1871.0,1/1,33.3333333333
79,185500,Piso,"Piso en Del Institut, Manacor",910 306 509,Manacor,Illes Balears Provincia,0,/es/comprar/vivienda/manacor/manacor-centre/177325391/d?from=list,3,2,97,No,3,No,No,No,No,No,No,757,14840.0,16416.75,192.5,927.5,91.175,285.5,124.7229166667,1837.0,1/1,100.0
80,185000,Piso,"Piso en Lerida, 8, San Miguel",958 916 936,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/parking-ascensor/177485721/d?from=list,3,2,95,No,0,No,No,No,No,No,No,752,12950.0,14522.5,187.5,925.0,90.9,285.0,124.0333333333,814.3333333333,1/3,13.2075471698
81,185000,Piso,"Piso en Lerida, 8, San Miguel",958 916 936,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/parking-ascensor/177485721/d?from=list,3,2,95,No,0,No,No,No,No,No,No,752,12950.0,14522.5,187.5,925.0,90.9,285.0,124.0333333333,814.3333333333,2/3,41.6666666667
82,139000,Piso,Piso con calefacción en Buenavista,944 686 127,Buenavista,Portugalete,0,/es/comprar/vivienda/portugalete/calefaccion/176983379/d?from=list,2,1,62,No,0,No,No,No,No,No,No,757,9730.0,10911.5,105.0,695.0,65.6,239.0,92.05,992.6666666667,2/3,21.9512195122
83,515000,Piso,"Piso con ascensor en Maria Diaz de Haro, Casco Viejo - Muelle",944 687 128,Casco Viejo - Muelle,Portugalete,0,/es/comprar/vivienda/portugalete/calefaccion-ascensor/177443245/d?from=list,4,2,137,No,0,No,No,No,No,No,No,756,36050.0,40427.5,292.5,2575.0,272.4,615.0,312.9083333333,1733.3333333333,2/3,33.3333333333
84,243000,Piso,"Piso con balcón en Avenida de Abaro, Centro",944 946 511,Centro,Portugalete,0,/es/comprar/vivienda/portugalete/trastero-ascensor-no-amueblado/177806523/d?from=list,3,1,90,No,0,No,No,No,No,No,No,747,17010.0,19075.5,175.0,1215.0,122.8,343.0,154.65,1235.6666666667,2/3,83.3333333333
85,140000,Apartamento,Apartamento con terraza en El Hornillo,968 919 731,El Hornillo,Aguilas,15,/es/comprar/vivienda/aguilas/calefaccion-parking-terraza-ascensor-piscina/177750107/d?from=list,2,2,105,No,0,No,No,No,No,No,No,58,11200.0,12390.0,212.5,700.0,66.15,240.0,101.5541666667,0.0,1/1,40.0
86,178000,Piso,"Piso con ascensor en Calle Azeta, Azeta - Abatxolo",944 686 351,Azeta - Abatxolo,Portugalete,14,/es/comprar/vivienda/portugalete/ascensor/177615722/d?from=list,3,1,77,No,0,No,No,No,No,No,No,759,12460.0,13973.0,142.5,890.0,87.05,278.0,116.4625,1150.6666666667,3/3,50.0
87,449500,Ático,Ático con terraza en Poniente,958 926 602,Poniente,Armilla,7,/es/comprar/vivienda/armilla/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-ascensor-piscina/177695959/d?from=list,4,2,141,Yes,3,No,Yes,No,No,No,No,750,31465.0,35285.75,302.5,2247.5,246.375,549.5,278.8229166667,922.5,2/3,100.0
88,180000,Piso,"Piso en Calle Papa Juan Pablo II, 3, Delicias",968 916 228,Delicias,Aguilas,2,/es/comprar/vivienda/aguilas/aire-acondicionado-parking-terraza-zona-comunitaria-ascensor-amueblado-piscina/176729227/d?from=list,3,2,200,No,0,No,No,No,No,No,No,50,14400.0,15930.0,450.0,900.0,88.15,280.0,143.1791666667,0.0,1/1,80.0
89,499897,Casa o chalet,"Casa o chalet en Calle Arturo Campion, 29, La Florida",944 686 938,La Florida,Portugalete,0,/es/comprar/vivienda/portugalete/parking-jardin-terraza-trastero-patio-amueblado/177546454/d?from=list,3,3,188,No,0,No,No,No,No,No,No,754,34992.79,39241.9145,420.0,2499.485,264.09335,599.897,315.2896125,2150.3333333333,1/1,100.0
90,490000,Casa adosada,Casa adosada con terraza en Marratxí,971 927 281,Marratxi,Illes Balears Provincia,0,/es/comprar/vivienda/marratxi/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio/176616286/d?from=list,3,3,229,No,0,Yes,Yes,Yes,No,No,No,1260,39200.0,43365.0,522.5,2450.0,258.65,590.0,318.4291666667,0.0,1/1,100.0
91,2250000,Casa adosada,Casa adosada con piscina en Calvià,971 929 681,Calvia,Illes Balears Provincia,0,/es/comprar/vivienda/calvia/aire-acondicionado-piscina/177484706/d?from=list,4,2,760,No,0,No,No,No,Yes,No,Yes,749,180000.0,199125.0,1850.0,11250.0,1236.65,2350.0,1390.5541666667,0.0,1/1,100.0
92,139000,Piso,Piso con calefacción en Buenavista,944 686 127,Buenavista,Portugalete,0,/es/comprar/vivienda/portugalete/calefaccion/176983379/d?from=list,2,1,62,No,0,No,No,No,No,No,No,757,9730.0,10911.5,105.0,695.0,65.6,239.0,92.05,992.6666666667,1/3,21.9512195122
93,2250000,Casa adosada,Casa adosada con piscina en Calvià,971 929 681,Calvia,Illes Balears Provincia,0,/es/comprar/vivienda/calvia/aire-acondicionado-piscina/177484706/d?from=list,4,2,760,No,0,No,No,No,Yes,No,Yes,749,180000.0,199125.0,1850.0,11250.0,1236.65,2350.0,1390.5541666667,0.0,2/3,50.0
94,317000,Casa o chalet,Casa o chalet con 3 baños en Espartinas,954 307 759,Espartinas,Sevilla Provincia,0,/es/comprar/vivienda/espartinas/parking/177849860/d?from=list,4,3,183,No,0,No,No,No,No,No,No,1260,22190.0,24884.5,407.5,1585.0,163.5,417.0,214.4166666667,1673.6666666667,1/1,50.0
95,175000,Piso,Piso con terraza en Mejostilla,927 920 167,Mejostilla,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/calefaccion-parking-terraza-trastero/158279623/d?from=list,3,2,90,No,0,No,No,No,No,No,No,61,14000.0,15487.5,175.0,875.0,85.4,275.0,117.5333333333,0.0,3/3,75.0
96,100000,Piso,Piso con 1 baño en Aguas Vivas - La Zambomba,918 003 206,Aguas Vivas - La Zambomba,Caceres Capital,2,/es/comprar/vivienda/caceres-capital/aguas-vivas-la-zambomba/176636326/d?from=list,3,1,101,No,3,No,No,No,No,No,No,2,8000.0,8850.0,202.5,500.0,44.15,200.0,78.8875,0.0,2/3,65.3846153846
97,184900,Piso,Piso con terraza en Las Tres Cruces,958 911 773,Las Tres Cruces,Armilla,197,/es/comprar/vivienda/armilla/calefaccion-parking-terraza-trastero-ascensor/165347729/d?from=list,3,2,89,No,0,No,No,No,No,No,No,772,12943.0,14514.65,172.5,924.5,90.845,284.9,122.72875,800.3333333333,1/1,100.0
98,170000,Piso,Piso con terraza en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,0,/es/comprar/vivienda/aguilas/aire-acondicionado-terraza/177698721/d?from=list,3,2,120,No,4,No,Yes,No,Yes,No,No,2,13600.0,15045.0,250.0,850.0,82.65,270.0,121.0541666667,0.0,1/3,86.3636363636
99,490000,Casa adosada,Casa adosada con terraza en Maó,971 086 638,Mao,Illes Balears Provincia,0,/es/comprar/vivienda/mao/aire-acondicionado-calefaccion-parking-terraza/177151123/d?from=list,4,1,187,No,0,No,Yes,Yes,Yes,No,No,1267,39200.0,43365.0,417.5,2450.0,258.65,590.0,309.6791666667,0.0,1/1,50.0
100,119990,Piso,"Piso con terraza en Calle Almadraberos,  Sevilla Capital",955 934 936,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado-terraza-ascensor/177681216/d?from=list,3,1,80,Yes,9,No,Yes,No,No,No,No,746,8399.3,9419.215,150.0,599.95,65.1445,219.99,86.2570416667,1040.3,2/3,30.7692307692
101,510000,Casa o chalet,"Casa o chalet con piscina en Las Mimosas, La Algoda - Matola - El Pla",966 536 792,La Algoda - Matola - El Pla,Elche / Elx,0,/es/comprar/vivienda/elche-elx/calefaccion-jardin-terraza-piscina/165246812/d?from=list,6,4,185,No,0,No,Yes,Yes,No,No,Yes,761,51000.0,55335.0,412.5,2550.0,279.65,610.0,321.0125,1069.6666666667,1/1,77.7777777778
102,135000,Piso,Piso con ascensor en El Mercado,960 965 073,El Mercado,Manises,0,/es/comprar/vivienda/manises/aire-acondicionado-ascensor/177842619/d?from=list,3,2,108,No,0,No,No,No,No,No,No,1,10800.0,11947.5,220.0,675.0,63.4,235.0,99.45,885.6666666667,1/3,33.6956521739
103,510000,Casa o chalet,"Casa o chalet con piscina en Las Mimosas, La Algoda - Matola - El Pla",966 536 792,La Algoda - Matola - El Pla,Elche / Elx,0,/es/comprar/vivienda/elche-elx/calefaccion-jardin-terraza-piscina/165246812/d?from=list,6,4,185,No,0,No,Yes,Yes,No,No,Yes,761,51000.0,55335.0,412.5,2550.0,279.65,610.0,321.0125,1069.6666666667,1/1,77.7777777778
104,119900,Piso,"Piso en Alta, 115, Cuatro Caminos",942 912 027,Cuatro Caminos,Santander,8,/es/comprar/vivienda/santander/calefaccion/177398339/d?from=list,4,2,102,No,4,No,No,Yes,No,No,No,1,11990.0,13009.15,205.0,599.5,55.095,219.9,89.9579166667,938.0,1/3,15.1898734177
105,170000,Piso,Piso con terraza en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,0,/es/comprar/vivienda/aguilas/aire-acondicionado-terraza/177698721/d?from=list,3,2,120,No,4,No,Yes,No,Yes,No,No,2,13600.0,15045.0,250.0,850.0,82.65,270.0,121.0541666667,0.0,1/3,80.2631578947
106,170000,Piso,Piso con terraza en Casco Antiguo,968 918 131,Casco Antiguo,Aguilas,0,/es/comprar/vivienda/aguilas/aire-acondicionado-terraza/177698721/d?from=list,3,2,120,No,4,No,Yes,No,Yes,No,No,2,13600.0,15045.0,250.0,850.0,82.65,270.0,121.0541666667,0.0,1/3,80.2631578947
107,85000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Caceres Capital,58,/es/comprar/vivienda/caceres-capital/ascensor/177270809/d?from=list,3,1,83,Yes,2,No,No,No,No,No,No,118,6800.0,7522.5,157.5,425.0,45.9,185.0,67.7833333333,0.0,3/3,38.5593220339
108,450000,Casa o chalet,"Casa o chalet con piscina en Calle Alcor del Roble, Ceres Golf",927 920 315,Ceres Golf,Caceres Capital,26,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/164461639/d?from=list,4,4,478,No,0,No,Yes,No,No,No,Yes,4,36000.0,39825.0,1145.0,2250.0,246.65,550.0,349.3041666667,0.0,1/3,50.0
109,72000,Casa o chalet,"Casa o chalet en Calle Hervás, 16, La Cañada",910 921 251,La Canada,Caceres Capital,66,/es/comprar/vivienda/caceres-capital/la-canada/176771036/d?from=list,4,2,105,No,0,No,No,No,No,No,No,4,5760.0,6372.0,212.5,360.0,28.75,172.0,64.4375,0.0,1/2,57.1428571429
110,900000,Casa o chalet,Casa o chalet con piscina en La Cañada,962 641 623,La Canada,Paterna,0,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/177239316/d?from=list,5,2,862,No,0,No,Yes,No,No,No,Yes,35,72000.0,79650.0,2105.0,4500.0,494.15,1000.0,674.9291666667,0.0,1/3,90.1785714286
111,119990,Piso,"Piso con terraza en Calle Almadraberos,  Sevilla Capital",955 934 936,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado-terraza-ascensor/177681216/d?from=list,3,1,80,Yes,9,No,Yes,No,No,No,No,746,8399.3,9419.215,150.0,599.95,65.1445,219.99,86.2570416667,1040.3,1/3,37.5
112,185000,Piso,"Piso en Lerida, 8, San Miguel",958 916 936,San Miguel,Armilla,0,/es/comprar/vivienda/armilla/parking-ascensor/177485721/d?from=list,3,2,95,No,0,No,No,No,No,No,No,752,12950.0,14522.5,187.5,925.0,90.9,285.0,124.0333333333,814.3333333333,1/3,13.2075471698
113,119900,Piso,"Piso en Alta, 115, Cuatro Caminos",942 912 027,Cuatro Caminos,Santander,8,/es/comprar/vivienda/santander/calefaccion/177398339/d?from=list,4,2,102,No,4,No,No,Yes,No,No,No,1,11990.0,13009.15,205.0,599.5,55.095,219.9,89.9579166667,938.0,1/3,15.1898734177
114,189900,Piso,"Piso con ascensor en Alonso Allende Etxetaldea, Repelega",944 947 556,Repelega,Portugalete,42,/es/comprar/vivienda/portugalete/calefaccion-trastero-ascensor/177309131/d?from=list,3,1,72,No,0,No,No,No,No,No,No,752,13293.0,14907.15,130.0,949.5,93.595,289.9,121.91625,1127.3333333333,1/1,66.6666666667
115,157200,Piso,"Piso en Avenida Los Pirralos, 30, Dos Hermanas",954 307 172,Dos Hermanas,Sevilla Provincia,0,/es/comprar/vivienda/dos-hermanas/parking-trastero-ascensor/177847985/d?from=list,3,1,93,Yes,1,Yes,No,No,No,No,No,756,11004.0,12340.2,182.5,786.0,85.61,257.2,109.2758333333,793.5,1/1,40.0
116,139000,Piso,Piso con calefacción en Buenavista,944 686 127,Buenavista,Portugalete,0,/es/comprar/vivienda/portugalete/calefaccion/176983379/d?from=list,2,1,62,No,0,No,No,No,No,No,No,757,9730.0,10911.5,105.0,695.0,65.6,239.0,92.05,992.6666666667,1/1,11.1111111111
117,109900,Casa o chalet,"Casa o chalet con balcón en Madrid, San Antón",958 929 316,San Anton,Armilla,0,/es/comprar/vivienda/armilla/parking/177956705/d?from=list,5,2,152,No,0,Yes,No,No,No,No,No,82,8792.0,9726.15,330.0,549.5,49.595,209.9,94.91625,0.0,2/3,41.7808219178
118,299999,Casa o chalet,Casa o chalet con piscina en La Foia - Daimés - Asprella,935 439 893,La Foia - Daimes - Asprella,Elche / Elx,4,/es/comprar/vivienda/elche-elx/aire-acondicionado-parking-piscina/177384002/d?from=list,4,3,196,No,0,No,No,No,Yes,No,Yes,1262,23999.92,26549.9115,440.0,1499.995,164.14945,399.999,208.6786208333,0.0,1/1,100.0
119,349000,Casa o chalet,"Casa o chalet en Litoral, 4, Valverde",965 092 886,Valverde,Elche / Elx,0,/es/comprar/vivienda/elche-elx/calefaccion-parking-jardin-terraza-piscina/165768545/d?from=list,3,3,175,No,0,No,No,No,No,No,No,1268,34900.0,37866.5,387.5,1745.0,181.1,449.0,230.2166666667,1059.0,1/1,100.0
120,900000,Casa o chalet,Casa o chalet con piscina en La Cañada,962 641 623,La Canada,Paterna,0,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/177239316/d?from=list,5,2,862,No,0,No,Yes,No,No,No,Yes,35,72000.0,79650.0,2105.0,4500.0,494.15,1000.0,674.9291666667,0.0,1/3,90.1785714286
121,85000,Piso,Piso con ascensor en Centro,927 920 583,Centro,Caceres Capital,58,/es/comprar/vivienda/caceres-capital/ascensor/177270809/d?from=list,3,1,83,Yes,2,No,No,No,No,No,No,118,6800.0,7522.5,157.5,425.0,45.9,185.0,67.7833333333,0.0,3/3,69.23076923080001
122,900000,Casa o chalet,Casa o chalet con piscina en La Cañada,962 641 623,La Canada,Paterna,0,/es/comprar/vivienda/paterna/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina/177239316/d?from=list,5,2,862,No,0,No,Yes,No,No,No,Yes,35,72000.0,79650.0,2105.0,4500.0,494.15,1000.0,674.9291666667,0.0,1/3,94.0860215054
123,300000,Casa o chalet,Casa o chalet en El Rubial,968 918 131,El Rubial,Aguilas,19,/es/comprar/vivienda/aguilas/el-rubial/177698715/d?from=list,0,0,400,No,0,No,No,No,No,No,No,14,24000.0,26550.0,950.0,1500.0,154.15,400.0,250.3458333333,0.0,1/2,66.6666666667
124,135000,Piso,Piso con ascensor en El Mercado,960 965 073,El Mercado,Manises,0,/es/comprar/vivienda/manises/aire-acondicionado-ascensor/177842619/d?from=list,3,2,108,No,0,No,No,No,No,No,No,1,10800.0,11947.5,220.0,675.0,63.4,235.0,99.45,885.6666666667,1/3,33.6956521739
125,469900,Casa o chalet,"Casa o chalet con piscina en Algoda, La Algoda - Matola - El Pla",965 096 134,La Algoda - Matola - El Pla,Elche / Elx,0,/es/comprar/vivienda/elche-elx/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-piscina-parking-no-amueblado/176780017/d?from=list,6,3,350,No,0,No,Yes,No,No,Yes,Yes,765,46990.0,50984.15,825.0,2349.5,257.595,569.9,333.4995833333,1505.4,1/1,50.0
126,75000,Piso,Piso con calefacción en Ciudad Monumental,924 150 618,Ciudad Monumental,Caceres Capital,13,/es/comprar/vivienda/caceres-capital/calefaccion/176548016/d?from=list,3,1,53,No,0,No,No,Yes,No,No,No,34,6000.0,6637.5,117.5,375.0,30.4,175.0,58.1583333333,0.0,2/3,33.5526315789
127,125000,Apartamento,Apartamento con terraza en Los Collados - Los Geraneos,968 918 131,Los Collados - Los Geraneos,Aguilas,37,/es/comprar/vivienda/aguilas/aire-acondicionado-calefaccion-parking-terraza-amueblado/177499987/d?from=list,2,2,65,No,0,No,Yes,Yes,Yes,No,No,5,10000.0,11062.5,112.5,625.0,57.9,225.0,85.0333333333,0.0,1/3,73.3333333333
128,159000,Casa adosada,Casa adosada con 2 baños en San Miguel,958 911 662,San Miguel,Armilla,9,/es/comprar/vivienda/armilla/parking/177652702/d?from=list,3,2,102,No,0,No,No,No,No,No,No,764,11130.0,12481.5,205.0,795.0,76.6,259.0,111.3,830.6666666667,2/3,88.2352941176
129,257260,Casa o chalet,"Casa o chalet con aire acondicionado en Calle Arcipreste de Hita, Dos Hermanas",954 307 172,Dos Hermanas,Sevilla Provincia,0,/es/comprar/vivienda/dos-hermanas/aire-acondicionado-parking-trastero-patio-piscina/177376620/d?from=list,3,3,173,No,0,No,No,No,Yes,No,No,767,18008.2,20194.91,382.5,1286.3,130.643,357.26,179.72525,1365.0,1/1,100.0
130,174000,Piso,Piso con balcón en Azeta - Abatxolo,944 943 392,Azeta - Abatxolo,Portugalete,35,/es/comprar/vivienda/portugalete/azeta-abatxolo/165651220/d?from=list,3,1,76,No,0,No,No,No,No,No,No,763,12180.0,13659.0,140.0,870.0,84.85,274.0,114.0708333333,1146.0,3/3,33.3333333333
131,114990,Piso,"Piso con aire acondicionado en Calle Corral del Acabose,  Sevilla Capital",955 934 936,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado/165147800/d?from=list,3,1,65,No,0,No,No,No,Yes,No,No,747,8049.3,9026.715,112.5,574.95,52.3945,214.99,79.5695416667,912.6666666667,1/3,18.75
132,130000,Piso,"Piso con balcón en Zona Plaza Rafael Atard, El Mercado",962 949 736,El Mercado,Manises,21,/es/comprar/vivienda/manises/aire-acondicionado-ascensor-patio-amueblado/177671495/d?from=list,3,1,95,No,0,No,No,No,No,No,No,2,10400.0,11505.0,187.5,650.0,60.65,230.0,94.0125,807.6666666667,1/3,10.8695652174
133,114990,Piso,"Piso con aire acondicionado en Calle Corral del Acabose,  Sevilla Capital",955 934 936,Sevilla Capital,Sevilla Provincia,0,/es/comprar/vivienda/sevilla-capital/aire-acondicionado/165147800/d?from=list,3,1,65,No,0,No,No,No,Yes,No,No,747,8049.3,9026.715,112.5,574.95,52.3945,214.99,79.5695416667,912.6666666667,2/3,19.2307692308
134,398000,Casa adosada,Casa adosada con terraza en Marratxí,971 926 492,Marratxi,Illes Balears Provincia,0,/es/comprar/vivienda/marratxi/aire-acondicionado-calefaccion-parking-jardin-terraza-trastero-patio-piscina/164891756/d?from=list,3,3,120,No,0,Yes,Yes,Yes,No,No,No,1264,31840.0,35223.0,250.0,1990.0,208.05,498.0,245.5041666667,0.0,1/1,66.6666666667
135,165000,Piso,"Piso en Gómez Becerra, Centro",955 938 563,Centro,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/terraza/177486310/d?from=list,5,2,113,No,0,No,Yes,No,No,No,No,122,13200.0,14602.5,232.5,825.0,79.9,265.0,116.8666666667,0.0,1/3,26.6203703704
136,140000,Piso,"Piso con calefacción en Calle María Vallejo de Arana, Buenavista",944 945 368,Buenavista,Portugalete,29,/es/comprar/vivienda/portugalete/calefaccion-trastero-amueblado/164442053/d?from=list,2,1,68,No,0,No,No,No,No,No,No,758,9800.0,10990.0,120.0,700.0,66.15,240.0,93.8458333333,1020.6666666667,1/1,22.2222222222
137,179000,Piso,"Piso con ascensor en Calle Juan de la Cosa, Repelega",944 686 351,Repelega,Portugalete,0,/es/comprar/vivienda/portugalete/ascensor/176709941/d?from=list,3,1,70,No,0,No,No,No,No,No,No,755,12530.0,14051.5,125.0,895.0,87.6,279.0,115.55,1118.0,1/1,33.3333333333
138,119900,Piso,"Piso en Pare Andreu Fernandez, 45, Manacor",971 922 871,Manacor,Illes Balears Provincia,0,/es/comprar/vivienda/manacor/terraza/176259288/d?from=list,3,1,143,No,1,No,Yes,No,No,No,No,772,9592.0,10611.15,307.5,599.5,55.095,219.9,98.4995833333,2195.0,1/1,33.3333333333
139,98000,Planta baja,"Planta baja en Calle Deportes, 2, Casco Antiguo",962 949 078,Casco Antiguo,Aguilas,134,/es/comprar/vivienda/aguilas/casco-antiguo/176359413/d?from=list,2,1,99,No,0,No,No,No,No,No,No,3,7840.0,8673.0,197.5,490.0,43.05,198.0,77.3791666667,0.0,1/3,39.9122807018
140,215000,Casa o chalet,"Casa o chalet en Calle San Juan del Puerto, Ceres Golf",Unknown,Ceres Golf,Caceres Capital,194,/es/comprar/vivienda/caceres-capital/jardin-trastero-patio/165550124/d?from=list,4,2,135,No,0,No,No,No,No,No,No,5,17200.0,19027.5,287.5,1075.0,107.4,315.0,148.7416666667,0.0,2/3,16.6666666667
141,260000,Ático,Ático con piscina en Aguas Vivas - La Zambomba,927 920 478,Aguas Vivas - La Zambomba,Caceres Capital,143,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-patio-piscina-parking-internet-piscina-no-amueblado/176292766/d?from=list,3,2,147,Yes,0,No,No,No,No,Yes,No,3,20800.0,23010.0,317.5,1300.0,142.15,360.0,176.6375,0.0,3/3,100.0
142,600000,Casa o chalet,"Casa o chalet con piscina en 600, La Cañada",961 344 045,La Canada,Paterna,0,/es/comprar/vivienda/paterna/trastero-piscina-no-amueblado/177309250/d?from=list,4,4,420,No,0,No,No,No,No,No,Yes,37,48000.0,53100.0,1000.0,3000.0,329.15,700.0,419.0958333333,0.0,1/3,49.1071428571
143,65840,Piso,"Piso con ascensor en De la Constitucion, La Cañada",911 227 139,La Canada,Caceres Capital,0,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/164597854/d?from=list,3,1,91,Yes,3,No,No,No,Yes,No,No,5,5267.2,5826.84,177.5,329.2,35.362,165.84,58.9918333333,0.0,1/2,42.8571428571
144,98000,Planta baja,"Planta baja en Calle Deportes, 2, Casco Antiguo",962 949 078,Casco Antiguo,Aguilas,134,/es/comprar/vivienda/aguilas/casco-antiguo/176359413/d?from=list,2,1,99,No,0,No,No,No,No,No,No,3,7840.0,8673.0,197.5,490.0,43.05,198.0,77.3791666667,0.0,1/3,39.9122807018
145,174900,Ático,"Ático en Calle Lugo, Las Tres Cruces",958 927 198,Las Tres Cruces,Armilla,0,/es/comprar/vivienda/armilla/aire-acondicionado-parking-terraza-trastero-ascensor/177673173/d?from=list,3,1,125,Yes,2,No,No,No,No,No,No,1328,12243.0,13729.65,262.5,874.5,95.345,274.9,125.60375,875.0,1/1,80.0
